674,Male,Mutt,Large,Black,Tiny head,People,Gnawing on chew toy,Stafford,
675,Female,Mutt,Small,Black,Tiny head,People,Gnawing on chew toy,Flimsy,
676,Female,Mutt,Medium,Black,Tiny head,People,Gnawing on chew toy,Razor,
677,Female,Mutt,Large,Black,Tiny head,People,Gnawing on chew toy,Carbon,
678,Male,Purebred,Small,Black,Tiny head,People,Gnawing on chew toy,Coupon,
679,Male,Purebred,Medium,Black,Tiny head,People,Gnawing on chew toy,Iron,
680,Male,Purebred,Large,Black,Tiny head,People,Gnawing on chew toy,Watson,
681,Female,Purebred,Small,Black,Tiny head,People,Gnawing on chew toy,Fig,
682,Female,Purebred,Medium,Black,Tiny head,People,Gnawing on chew toy,Tucker,
683,Female,Purebred,Large,Black,Tiny head,People,Gnawing on chew toy,Pittsburgh,
684,Male,Mutt,Small,Black,Tiny head,People,Gnawing on chew toy,Anonymous,
685,Male,Mutt,Medium,Black,Tiny head,People,Gnawing on chew toy,Nunuz,
686,Male,Mutt,Large,Black,Tiny head,People,Gnawing on chew toy,Rootbeer,
687,Female,Mutt,Small,Black,Tiny head,People,Gnawing on chew toy,Slinky,
688,Female,Mutt,Medium,Black,Tiny head,People,Gnawing on chew toy,Gloria,
689,Female,Mutt,Large,Black,Tiny head,People,Gnawing on chew toy,Chevy,
690,Male,Purebred,Small,Black,Tiny head,People,Gnawing on chew toy,Clutch,
691,Male,Purebred,Medium,Black,Tiny head,People,Gnawing on chew toy,Triceps,
692,Male,Purebred,Large,Black,Tiny head,People,Gnawing on chew toy,Gondola,
693,Female,Purebred,Small,Black,Tiny head,People,Gnawing on chew toy,Colon,
694,Female,Purebred,Medium,Black,Tiny head,People,Gnawing on chew toy,Cobalt,
695,Female,Purebred,Large,Black,Tiny head,People,Gnawing on chew toy,Danger,
696,Male,Mutt,Small,White,Tiny head,People,Gnawing on chew toy,Plato,
697,Male,Mutt,Medium,White,Tiny head,People,Gnawing on chew toy,Baldwin,
698,Male,Mutt,Large,White,Tiny head,People,Gnawing on chew toy,Vonnegut,
699,Female,Mutt,Small,White,Tiny head,People,Gnawing on chew toy,Lizzy,
700,Female,Mutt,Medium,White,Tiny head,People,Gnawing on chew toy,Blanca,
701,Female,Mutt,Large,White,Tiny head,People,Gnawing on chew toy,Vermont,
702,Male,Purebred,Small,White,Tiny head,People,Gnawing on chew toy,Shakespeare,
703,Male,Purebred,Medium,White,Tiny head,People,Gnawing on chew toy,Bruce,
704,Male,Purebred,Large,White,Tiny head,People,Gnawing on chew toy,DaVinci,
705,Female,Purebred,Small,White,Tiny head,People,Gnawing on chew toy,Foam,
706,Female,Purebred,Medium,White,Tiny head,People,Gnawing on chew toy,Creamsickle,
707,Female,Purebred,Large,White,Tiny head,People,Gnawing on chew toy,Diamond,
708,Male,Mutt,Small,White,Tiny head,People,Gnawing on chew toy,Melky,
709,Male,Mutt,Medium,White,Tiny head,People,Gnawing on chew toy,Leaky,
710,Male,Mutt,Large,White,Tiny head,People,Gnawing on chew toy,Seaver,
711,Female,Mutt,Small,White,Tiny head,People,Gnawing on chew toy,Bones,
712,Female,Mutt,Medium,White,Tiny head,People,Gnawing on chew toy,Ghost,
713,Female,Mutt,Large,White,Tiny head,People,Gnawing on chew toy,Cotton,
714,Male,Purebred,Small,White,Tiny head,People,Gnawing on chew toy,Petro,
715,Male,Purebred,Medium,White,Tiny head,People,Gnawing on chew toy,Brodie,
716,Male,Purebred,Large,White,Tiny head,People,Gnawing on chew toy,McKinley,
717,Female,Purebred,Small,White,Tiny head,People,Gnawing on chew toy,Powder,
718,Female,Purebred,Medium,White,Tiny head,People,Gnawing on chew toy,Voltage,
719,Female,Purebred,Large,White,Tiny head,People,Gnawing on chew toy,Lacy,
720,Male,Mutt,Small,Brown,Tiny head,People,Gnawing on chew toy,Almond,
721,Male,Mutt,Medium,Brown,Tiny head,People,Gnawing on chew toy,Cardboard,
722,Male,Mutt,Large,Brown,Tiny head,People,Gnawing on chew toy,Omar,
723,Female,Mutt,Small,Brown,Tiny head,People,Gnawing on chew toy,Pecan,
724,Female,Mutt,Medium,Brown,Tiny head,People,Gnawing on chew toy,Beaver,
725,Female,Mutt,Large,Brown,Tiny head,People,Gnawing on chew toy,Cadbury,
726,Male,Purebred,Small,Brown,Tiny head,People,Gnawing on chew toy,Moose,
727,Male,Purebred,Medium,Brown,Tiny head,People,Gnawing on chew toy,Copper,
728,Male,Purebred,Large,Brown,Tiny head,People,Gnawing on chew toy,Molasses,
729,Female,Purebred,Small,Brown,Tiny head,People,Gnawing on chew toy,Nickel,
730,Female,Purebred,Medium,Brown,Tiny head,People,Gnawing on chew toy,Badger,
731,Female,Purebred,Large,Brown,Tiny head,People,Gnawing on chew toy,Duffy,
732,Male,Mutt,Small,Brown,Tiny head,People,Gnawing on chew toy,Nugget,
733,Male,Mutt,Medium,Brown,Tiny head,People,Gnawing on chew toy,Java the Mutt,
734,Male,Mutt,Large,Brown,Tiny head,People,Gnawing on chew toy,Bison,
735,Female,Mutt,Small,Brown,Tiny head,People,Gnawing on chew toy,Twix,
736,Female,Mutt,Medium,Brown,Tiny head,People,Gnawing on chew toy,Gloria,
737,Female,Mutt,Large,Brown,Tiny head,People,Gnawing on chew toy,Pepsi,
738,Male,Purebred,Small,Brown,Tiny head,People,Gnawing on chew toy,Cognac,
739,Male,Purebred,Medium,Brown,Tiny head,People,Gnawing on chew toy,Snickers,
740,Male,Purebred,Large,Brown,Tiny head,People,Gnawing on chew toy,Dr. Pepper,
741,Female,Purebred,Small,Brown,Tiny head,People,Gnawing on chew toy,Fudge,
742,Female,Purebred,Medium,Brown,Tiny head,People,Gnawing on chew toy,Mudslide,
743,Female,Purebred,Large,Brown,Tiny head,People,Gnawing on chew toy,Miranda,
744,Male,Mutt,Small,Red,Tiny head,People,Gnawing on chew toy,Checkers,
745,Male,Mutt,Medium,Red,Tiny head,People,Gnawing on chew toy,Jarvis,
746,Male,Mutt,Large,Red,Tiny head,People,Gnawing on chew toy,Randa,
747,Female,Mutt,Small,Red,Tiny head,People,Gnawing on chew toy,Cab,
748,Female,Mutt,Medium,Red,Tiny head,People,Gnawing on chew toy,Kombucha,
749,Female,Mutt,Large,Red,Tiny head,People,Gnawing on chew toy,Shinguard,
750,Male,Purebred,Small,Red,Tiny head,People,Gnawing on chew toy,King Crimson,
751,Male,Purebred,Medium,Red,Tiny head,People,Gnawing on chew toy,Flank,
752,Male,Purebred,Large,Red,Tiny head,People,Gnawing on chew toy,Cherokee,
753,Female,Purebred,Small,Red,Tiny head,People,Gnawing on chew toy,Meatball,
754,Female,Purebred,Medium,Red,Tiny head,People,Gnawing on chew toy,Lava,
755,Female,Purebred,Large,Red,Tiny head,People,Gnawing on chew toy,Jelly,
756,Male,Mutt,Small,Red,Tiny head,People,Gnawing on chew toy,Cabbage,
757,Male,Mutt,Medium,Red,Tiny head,People,Gnawing on chew toy,Mumps,
758,Male,Mutt,Large,Red,Tiny head,People,Gnawing on chew toy,Ivan,
759,Female,Mutt,Small,Red,Tiny head,People,Gnawing on chew toy,Toddler,
760,Female,Mutt,Medium,Red,Tiny head,People,Gnawing on chew toy,Twizzler,
761,Female,Mutt,Large,Red,Tiny head,People,Gnawing on chew toy,Yonder,
762,Male,Purebred,Small,Red,Tiny head,People,Gnawing on chew toy,Bladder,
763,Male,Purebred,Medium,Red,Tiny head,People,Gnawing on chew toy,Cincy,
764,Male,Purebred,Large,Red,Tiny head,People,Gnawing on chew toy,Demitri,
765,Female,Purebred,Small,Red,Tiny head,People,Gnawing on chew toy,Riviera,
766,Female,Purebred,Medium,Red,Tiny head,People,Gnawing on chew toy,Ultra Violet,
767,Female,Purebred,Large,Red,Tiny head,People,Gnawing on chew toy,Shingles,
768,Male,Mutt,Small,Black,Underbite,People,Sleeping,Raisin,
769,Male,Mutt,Medium,Black,Underbite,People,Sleeping,Oboe,
770,Male,Mutt,Large,Black,Underbite,People,Sleeping,Domino,
771,Female,Mutt,Small,Black,Underbite,People,Sleeping,Eightball,
772,Female,Mutt,Medium,Black,Underbite,People,Sleeping,Leslie,
773,Female,Mutt,Large,Black,Underbite,People,Sleeping,Ashes,
774,Male,Purebred,Small,Black,Underbite,People,Sleeping,Velcro,
775,Male,Purebred,Medium,Black,Underbite,People,Sleeping,Rorschach,
776,Male,Purebred,Large,Black,Underbite,People,Sleeping,Blackjack,
777,Female,Purebred,Small,Black,Underbite,People,Sleeping,Hershey,
778,Female,Purebred,Medium,Black,Underbite,People,Sleeping,Seaweed,
779,Female,Purebred,Large,Black,Underbite,People,Sleeping,Oprah,
780,Male,Mutt,Small,Black,Underbite,People,Sleeping,Drools,
781,Male,Mutt,Medium,Black,Underbite,People,Sleeping,Tangler,
782,Male,Mutt,Large,Black,Underbite,People,Sleeping,Smokescreen,
783,Female,Mutt,Small,Black,Underbite,People,Sleeping,Penguin,
784,Female,Mutt,Medium,Black,Underbite,People,Sleeping,Shady,
785,Female,Mutt,Large,Black,Underbite,People,Sleeping,Eclipse,
786,Male,Purebred,Small,Black,Underbite,People,Sleeping,Stallion,
787,Male,Purebred,Medium,Black,Underbite,People,Sleeping,Panther,
788,Male,Purebred,Large,Black,Underbite,People,Sleeping,Zorro,
789,Female,Purebred,Small,Black,Underbite,People,Sleeping,Stormy,
790,Female,Purebred,Medium,Black,Underbite,People,Sleeping,Raven,
791,Female,Purebred,Large,Black,Underbite,People,Sleeping,Clarabelle,
792,Male,Mutt,Small,White,Underbite,People,Sleeping,Soap,
793,Male,Mutt,Medium,White,Underbite,People,Sleeping,Coconut,
794,Male,Mutt,Large,White,Underbite,People,Sleeping,Sunscreen,
795,Female,Mutt,Small,White,Underbite,People,Sleeping,Funyun,
796,Female,Mutt,Medium,White,Underbite,People,Sleeping,Milkshake,
797,Female,Mutt,Large,White,Underbite,People,Sleeping,Ficus,
798,Male,Purebred,Small,White,Underbite,People,Sleeping,Blizzard,
799,Male,Purebred,Medium,White,Underbite,People,Sleeping,Tanktop,
800,Male,Purebred,Large,White,Underbite,People,Sleeping,Pelligrino,
801,Female,Purebred,Small,White,Underbite,People,Sleeping,Fungus,
802,Female,Purebred,Medium,White,Underbite,People,Sleeping,Cascade,
803,Female,Purebred,Large,White,Underbite,People,Sleeping,Glacier,
804,Male,Mutt,Small,White,Underbite,People,Sleeping,Basket,
805,Male,Mutt,Medium,White,Underbite,People,Sleeping,Copernicus,
806,Male,Mutt,Large,White,Underbite,People,Sleeping,Cappie,
807,Female,Mutt,Small,White,Underbite,People,Sleeping,Arcade,
808,Female,Mutt,Medium,White,Underbite,People,Sleeping,Tesla,
809,Female,Mutt,Large,White,Underbite,People,Sleeping,Standard,
810,Male,Purebred,Small,White,Underbite,People,Sleeping,Leonardo,
811,Male,Purebred,Medium,White,Underbite,People,Sleeping,Fracture,
812,Male,Purebred,Large,White,Underbite,People,Sleeping,Orwell,
813,Female,Purebred,Small,White,Underbite,People,Sleeping,Terabyte,
814,Female,Purebred,Medium,White,Underbite,People,Sleeping,Joanie,
815,Female,Purebred,Large,White,Underbite,People,Sleeping,Tonic,
816,Male,Mutt,Small,Brown,Underbite,People,Sleeping,Slim Jim,
817,Male,Mutt,Medium,Brown,Underbite,People,Sleeping,Veto,
818,Male,Mutt,Large,Brown,Underbite,People,Sleeping,Goggles,
819,Female,Mutt,Small,Brown,Underbite,People,Sleeping,Ricola,
820,Female,Mutt,Medium,Brown,Underbite,People,Sleeping,Siesta,
821,Female,Mutt,Large,Brown,Underbite,People,Sleeping,Prosper,
822,Male,Purebred,Small,Brown,Underbite,People,Sleeping,Collateral,
823,Male,Purebred,Medium,Brown,Underbite,People,Sleeping,Clemente,
824,Male,Purebred,Large,Brown,Underbite,People,Sleeping,Gatsby,
825,Female,Purebred,Small,Brown,Underbite,People,Sleeping,Fondue,
826,Female,Purebred,Medium,Brown,Underbite,People,Sleeping,Panama,
827,Female,Purebred,Large,Brown,Underbite,People,Sleeping,Dover,
828,Male,Mutt,Small,Brown,Underbite,People,Sleeping,Weasel,
829,Male,Mutt,Medium,Brown,Underbite,People,Sleeping,Mustard,
830,Male,Mutt,Large,Brown,Underbite,People,Sleeping,Bismarck,
831,Female,Mutt,Small,Brown,Underbite,People,Sleeping,Curby,
832,Female,Mutt,Medium,Brown,Underbite,People,Sleeping,Detour,
833,Female,Mutt,Large,Brown,Underbite,People,Sleeping,Allston,
834,Male,Purebred,Small,Brown,Underbite,People,Sleeping,Garbanzo,
835,Male,Purebred,Medium,Brown,Underbite,People,Sleeping,Mattitat,
836,Male,Purebred,Large,Brown,Underbite,People,Sleeping,Roberto,
837,Female,Purebred,Small,Brown,Underbite,People,Sleeping,Xanax,
838,Female,Purebred,Medium,Brown,Underbite,People,Sleeping,Flipper,
839,Female,Purebred,Large,Brown,Underbite,People,Sleeping,Locksmith,
840,Male,Mutt,Small,Red,Underbite,People,Sleeping,Fuego,
841,Male,Mutt,Medium,Red,Underbite,People,Sleeping,Dirt-Devil,
842,Male,Mutt,Large,Red,Underbite,People,Sleeping,Tobasco,
843,Female,Mutt,Small,Red,Underbite,People,Sleeping,Saucy,
844,Female,Mutt,Medium,Red,Underbite,People,Sleeping,Chlorine,
845,Female,Mutt,Large,Red,Underbite,People,Sleeping,Tourist,
846,Male,Purebred,Small,Red,Underbite,People,Sleeping,Splotch,
847,Male,Purebred,Medium,Red,Underbite,People,Sleeping,Rooster,
848,Male,Purebred,Large,Red,Underbite,People,Sleeping,Casino,
849,Female,Purebred,Small,Red,Underbite,People,Sleeping,Pilot,
850,Female,Purebred,Medium,Red,Underbite,People,Sleeping,Baggage,
851,Female,Purebred,Large,Red,Underbite,People,Sleeping,Menu,
852,Male,Mutt,Small,Red,Underbite,People,Sleeping,Itchy,
853,Male,Mutt,Medium,Red,Underbite,People,Sleeping,The Cuddler,
854,Male,Mutt,Large,Red,Underbite,People,Sleeping,RAM,
855,Female,Mutt,Small,Red,Underbite,People,Sleeping,Scratchy,
856,Female,Mutt,Medium,Red,Underbite,People,Sleeping,Shoester,
857,Female,Mutt,Large,Red,Underbite,People,Sleeping,Bravado,
858,Male,Purebred,Small,Red,Underbite,People,Sleeping,Hamilton,
859,Male,Purebred,Medium,Red,Underbite,People,Sleeping,Maurice,
860,Male,Purebred,Large,Red,Underbite,People,Sleeping,Nabokov,
861,Female,Purebred,Small,Red,Underbite,People,Sleeping,Carry-on,
862,Female,Purebred,Medium,Red,Underbite,People,Sleeping,Lolita,
863,Female,Purebred,Large,Red,Underbite,People,Sleeping,Taxi,
864,Male,Mutt,Small,Black,Giant ears,People,Sleeping,Nottacat,
865,Male,Mutt,Medium,Black,Giant ears,People,Sleeping,Honcho,
866,Male,Mutt,Large,Black,Giant ears,People,Sleeping,Biyombo,
867,Female,Mutt,Small,Black,Giant ears,People,Sleeping,Lowry,
868,Female,Mutt,Medium,Black,Giant ears,People,Sleeping,Napper,
869,Female,Mutt,Large,Black,Giant ears,People,Sleeping,Beta,
870,Male,Purebred,Small,Black,Giant ears,People,Sleeping,Burly,
871,Male,Purebred,Medium,Black,Giant ears,People,Sleeping,Lucas,
872,Male,Purebred,Large,Black,Giant ears,People,Sleeping,Major Nelson,
873,Female,Purebred,Small,Black,Giant ears,People,Sleeping,Huh,
874,Female,Purebred,Medium,Black,Giant ears,People,Sleeping,Snoozer,
875,Female,Purebred,Large,Black,Giant ears,People,Sleeping,Ambien,
876,Male,Mutt,Small,Black,Giant ears,People,Sleeping,Yodel,
877,Male,Mutt,Medium,Black,Giant ears,People,Sleeping,Beef Jerky,
878,Male,Mutt,Large,Black,Giant ears,People,Sleeping,Slayton,
879,Female,Mutt,Small,Black,Giant ears,People,Sleeping,Fripp,
880,Female,Mutt,Medium,Black,Giant ears,People,Sleeping,Sominex,
881,Female,Mutt,Large,Black,Giant ears,People,Sleeping,Remmie,
882,Male,Purebred,Small,Black,Giant ears,People,Sleeping,Wallet,
883,Male,Purebred,Medium,Black,Giant ears,People,Sleeping,Barbasol,
884,Male,Purebred,Large,Black,Giant ears,People,Sleeping,Muncy,
885,Female,Purebred,Small,Black,Giant ears,People,Sleeping,Pillow,
886,Female,Purebred,Medium,Black,Giant ears,People,Sleeping,Selma,
887,Female,Purebred,Large,Black,Giant ears,People,Sleeping,Detective,
888,Male,Mutt,Small,White,Giant ears,People,Sleeping,Bookmark,
889,Male,Mutt,Medium,White,Giant ears,People,Sleeping,Swanson,
890,Male,Mutt,Large,White,Giant ears,People,Sleeping,Sloth,
891,Female,Mutt,Small,White,Giant ears,People,Sleeping,Carlson,
892,Female,Mutt,Medium,White,Giant ears,People,Sleeping,Angel,
893,Female,Mutt,Large,White,Giant ears,People,Sleeping,Marcie,
894,Male,Purebred,Small,White,Giant ears,People,Sleeping,Audio,
895,Male,Purebred,Medium,White,Giant ears,People,Sleeping,Knoxy,
896,Male,Purebred,Large,White,Giant ears,People,Sleeping,Tebow,
897,Female,Purebred,Small,White,Giant ears,People,Sleeping,Zoloft,
898,Female,Purebred,Medium,White,Giant ears,People,Sleeping,Eavesdrop,
899,Female,Purebred,Large,White,Giant ears,People,Sleeping,Spooky,
900,Male,Mutt,Small,White,Giant ears,People,Sleeping,Murray,
901,Male,Mutt,Medium,White,Giant ears,People,Sleeping,Powell,
902,Male,Mutt,Large,White,Giant ears,People,Sleeping,Broxton,
903,Female,Mutt,Small,White,Giant ears,People,Sleeping,Daisy,
904,Female,Mutt,Medium,White,Giant ears,People,Sleeping,Fluid,
905,Female,Mutt,Large,White,Giant ears,People,Sleeping,Bangle,
906,Male,Purebred,Small,White,Giant ears,People,Sleeping,Yertle,
907,Male,Purebred,Medium,White,Giant ears,People,Sleeping,Bezos,
908,Male,Purebred,Large,White,Giant ears,People,Sleeping,Spock,
909,Female,Purebred,Small,White,Giant ears,People,Sleeping,Audit,
910,Female,Purebred,Medium,White,Giant ears,People,Sleeping,Coleslaw,
911,Female,Purebred,Large,White,Giant ears,People,Sleeping,Dazed,
912,Male,Mutt,Small,Brown,Giant ears,People,Sleeping,Corndog,
913,Male,Mutt,Medium,Brown,Giant ears,People,Sleeping,Underbelly,
914,Male,Mutt,Large,Brown,Giant ears,People,Sleeping,Gasbag,
915,Female,Mutt,Small,Brown,Giant ears,People,Sleeping,Mr. Boffo,
916,Female,Mutt,Medium,Brown,Giant ears,People,Sleeping,Largo,
917,Female,Mutt,Large,Brown,Giant ears,People,Sleeping,Doolittle,
918,Male,Purebred,Small,Brown,Giant ears,People,Sleeping,Diego,
919,Male,Purebred,Medium,Brown,Giant ears,People,Sleeping,Marvelous,
920,Male,Purebred,Large,Brown,Giant ears,People,Sleeping,Kegger,
921,Female,Purebred,Small,Brown,Giant ears,People,Sleeping,Trophy,
922,Female,Purebred,Medium,Brown,Giant ears,People,Sleeping,Busboy,
923,Female,Purebred,Large,Brown,Giant ears,People,Sleeping,Goalie,
924,Male,Mutt,Small,Brown,Giant ears,People,Sleeping,Rooty-tooty,
925,Male,Mutt,Medium,Brown,Giant ears,People,Sleeping,Olsen,
926,Male,Mutt,Large,Brown,Giant ears,People,Sleeping,Higgins,
927,Female,Mutt,Small,Brown,Giant ears,People,Sleeping,Nichols,
928,Female,Mutt,Medium,Brown,Giant ears,People,Sleeping,Bumper,
929,Female,Mutt,Large,Brown,Giant ears,People,Sleeping,Echo,
930,Male,Purebred,Small,Brown,Giant ears,People,Sleeping,Shipwreck,
931,Male,Purebred,Medium,Brown,Giant ears,People,Sleeping,Legend,
932,Male,Purebred,Large,Brown,Giant ears,People,Sleeping,DeLorean,
933,Female,Purebred,Small,Brown,Giant ears,People,Sleeping,Ms. Flinky,
934,Female,Purebred,Medium,Brown,Giant ears,People,Sleeping,Catalina,
935,Female,Purebred,Large,Brown,Giant ears,People,Sleeping,Izzo,
936,Male,Mutt,Small,Red,Giant ears,People,Sleeping,Jello,
937,Male,Mutt,Medium,Red,Giant ears,People,Sleeping,Prostate,
938,Male,Mutt,Large,Red,Giant ears,People,Sleeping,Slogan,
939,Female,Mutt,Small,Red,Giant ears,People,Sleeping,Pez,
940,Female,Mutt,Medium,Red,Giant ears,People,Sleeping,Radisson,
941,Female,Mutt,Large,Red,Giant ears,People,Sleeping,Rapunzel,
942,Male,Purebred,Small,Red,Giant ears,People,Sleeping,Nafta,
943,Male,Purebred,Medium,Red,Giant ears,People,Sleeping,Crackpot,
944,Male,Purebred,Large,Red,Giant ears,People,Sleeping,Babar,
945,Female,Purebred,Small,Red,Giant ears,People,Sleeping,Matchbook,
946,Female,Purebred,Medium,Red,Giant ears,People,Sleeping,Thirsty,
947,Female,Purebred,Large,Red,Giant ears,People,Sleeping,Lampshade,
948,Male,Mutt,Small,Red,Giant ears,People,Sleeping,Adlib,
949,Male,Mutt,Medium,Red,Giant ears,People,Sleeping,Civil,
950,Male,Mutt,Large,Red,Giant ears,People,Sleeping,Nixon,
951,Female,Mutt,Small,Red,Giant ears,People,Sleeping,Ego,
952,Female,Mutt,Medium,Red,Giant ears,People,Sleeping,Pageant,
953,Female,Mutt,Large,Red,Giant ears,People,Sleeping,Gilmore,
954,Male,Purebred,Small,Red,Giant ears,People,Sleeping,Hothead,
955,Male,Purebred,Medium,Red,Giant ears,People,Sleeping,Donovan,
956,Male,Purebred,Large,Red,Giant ears,People,Sleeping,Tim,
957,Female,Purebred,Small,Red,Giant ears,People,Sleeping,Fez,
958,Female,Purebred,Medium,Red,Giant ears,People,Sleeping,Rosewater,
959,Female,Purebred,Large,Red,Giant ears,People,Sleeping,Mesmer,
960,Male,Mutt,Small,Black,Four legs/tail,People,Sleeping,Hayden,
961,Male,Mutt,Medium,Black,Four legs/tail,People,Sleeping,Crabtree,
962,Male,Mutt,Large,Black,Four legs/tail,People,Sleeping,Bedrock,
963,Female,Mutt,Small,Black,Four legs/tail,People,Sleeping,Puddin,
964,Female,Mutt,Medium,Black,Four legs/tail,People,Sleeping,Overton,
965,Female,Mutt,Large,Black,Four legs/tail,People,Sleeping,Fargo,
966,Male,Purebred,Small,Black,Four legs/tail,People,Sleeping,Waldo,
967,Male,Purebred,Medium,Black,Four legs/tail,People,Sleeping,Hilton,
968,Male,Purebred,Large,Black,Four legs/tail,People,Sleeping,Theodore,
969,Female,Purebred,Small,Black,Four legs/tail,People,Sleeping,Knucklehead,
970,Female,Purebred,Medium,Black,Four legs/tail,People,Sleeping,Fusion,
971,Female,Purebred,Large,Black,Four legs/tail,People,Sleeping,Viral,
972,Male,Mutt,Small,Black,Four legs/tail,People,Sleeping,Donte,
973,Male,Mutt,Medium,Black,Four legs/tail,People,Sleeping,Delaney,
974,Male,Mutt,Large,Black,Four legs/tail,People,Sleeping,Gibbon,
975,Female,Mutt,Small,Black,Four legs/tail,People,Sleeping,Bonbon,
976,Female,Mutt,Medium,Black,Four legs/tail,People,Sleeping,Detail,
977,Female,Mutt,Large,Black,Four legs/tail,People,Sleeping,Anchor,
978,Male,Purebred,Small,Black,Four legs/tail,People,Sleeping,Deacon,
979,Male,Purebred,Medium,Black,Four legs/tail,People,Sleeping,Musket,
980,Male,Purebred,Large,Black,Four legs/tail,People,Sleeping,Wilbon,
981,Female,Purebred,Small,Black,Four legs/tail,People,Sleeping,Yahoo,
982,Female,Purebred,Medium,Black,Four legs/tail,People,Sleeping,Noodle,
983,Female,Purebred,Large,Black,Four legs/tail,People,Sleeping,Moncrief,
984,Male,Mutt,Small,White,Four legs/tail,People,Sleeping,Mojo,
985,Male,Mutt,Medium,White,Four legs/tail,People,Sleeping,Tabloid,
986,Male,Mutt,Large,White,Four legs/tail,People,Sleeping,Glazed,
987,Female,Mutt,Small,White,Four legs/tail,People,Sleeping,Radical,
988,Female,Mutt,Medium,White,Four legs/tail,People,Sleeping,Anthem,
989,Female,Mutt,Large,White,Four legs/tail,People,Sleeping,Rousey,
990,Male,Purebred,Small,White,Four legs/tail,People,Sleeping,Pundit,
991,Male,Purebred,Medium,White,Four legs/tail,People,Sleeping,Garfunkel,
992,Male,Purebred,Large,White,Four legs/tail,People,Sleeping,OBannon,
993,Female,Purebred,Small,White,Four legs/tail,People,Sleeping,Chablis,
994,Female,Purebred,Medium,White,Four legs/tail,People,Sleeping,Jukebox,
995,Female,Purebred,Large,White,Four legs/tail,People,Sleeping,Static,
996,Male,Mutt,Small,White,Four legs/tail,People,Sleeping,Schmidt,
997,Male,Mutt,Medium,White,Four legs/tail,People,Sleeping,Elton,
998,Male,Mutt,Large,White,Four legs/tail,People,Sleeping,Lackey,
999,Female,Mutt,Small,White,Four legs/tail,People,Sleeping,Inertia,
1000,Female,Mutt,Medium,White,Four legs/tail,People,Sleeping,Lynnfield,
1001,Female,Mutt,Large,White,Four legs/tail,People,Sleeping,Ronda,
1002,Male,Purebred,Small,White,Four legs/tail,People,Sleeping,Andre,
1003,Male,Purebred,Medium,White,Four legs/tail,People,Sleeping,Nimmo,
1004,Male,Purebred,Large,White,Four legs/tail,People,Sleeping,Herschel,
1005,Female,Purebred,Small,White,Four legs/tail,People,Sleeping,Rob,
1006,Female,Purebred,Medium,White,Four legs/tail,People,Sleeping,Sally,
1007,Female,Purebred,Large,White,Four legs/tail,People,Sleeping,Subtle,
1008,Male,Mutt,Small,Brown,Four legs/tail,People,Sleeping,Attila,
1009,Male,Mutt,Medium,Brown,Four legs/tail,People,Sleeping,Shane,
1010,Male,Mutt,Large,Brown,Four legs/tail,People,Sleeping,Norwood,
1011,Female,Mutt,Small,Brown,Four legs/tail,People,Sleeping,Goldfish,
1012,Female,Mutt,Medium,Brown,Four legs/tail,People,Sleeping,Outie,
1013,Female,Mutt,Large,Brown,Four legs/tail,People,Sleeping,Ellery Queen,
1014,Male,Purebred,Small,Brown,Four legs/tail,People,Sleeping,Snackpack,
1015,Male,Purebred,Medium,Brown,Four legs/tail,People,Sleeping,Vulture,
1016,Male,Purebred,Large,Brown,Four legs/tail,People,Sleeping,Mr. Peanut Butter,
1017,Female,Purebred,Small,Brown,Four legs/tail,People,Sleeping,Cupcake,
1018,Female,Purebred,Medium,Brown,Four legs/tail,People,Sleeping,Brewer,
1019,Female,Purebred,Large,Brown,Four legs/tail,People,Sleeping,Castle,
1020,Male,Mutt,Small,Brown,Four legs/tail,People,Sleeping,Kibble,
1021,Male,Mutt,Medium,Brown,Four legs/tail,People,Sleeping,Jalopy,
1022,Male,Mutt,Large,Brown,Four legs/tail,People,Sleeping,Swagger,
1023,Female,Mutt,Small,Brown,Four legs/tail,People,Sleeping,Cadbury,
1024,Female,Mutt,Medium,Brown,Four legs/tail,People,Sleeping,Polaroid,
1025,Female,Mutt,Large,Brown,Four legs/tail,People,Sleeping,Thunder,
1026,Male,Purebred,Small,Brown,Four legs/tail,People,Sleeping,Mouthguard,
1027,Male,Purebred,Medium,Brown,Four legs/tail,People,Sleeping,Coogan,
1028,Male,Purebred,Large,Brown,Four legs/tail,People,Sleeping,Buffalo,
1029,Female,Purebred,Small,Brown,Four legs/tail,People,Sleeping,Sapling,
1030,Female,Purebred,Medium,Brown,Four legs/tail,People,Sleeping,Trilling,
1031,Female,Purebred,Large,Brown,Four legs/tail,People,Sleeping,Rip-off,
1032,Male,Mutt,Small,Red,Four legs/tail,People,Sleeping,Glitch,
1033,Male,Mutt,Medium,Red,Four legs/tail,People,Sleeping,Lacrosse,
1034,Male,Mutt,Large,Red,Four legs/tail,People,Sleeping,Rescue,
1035,Female,Mutt,Small,Red,Four legs/tail,People,Sleeping,Fishhead,
1036,Female,Mutt,Medium,Red,Four legs/tail,People,Sleeping,Rebate,
1037,Female,Mutt,Large,Red,Four legs/tail,People,Sleeping,Planet,
1038,Male,Purebred,Small,Red,Four legs/tail,People,Sleeping,Kazoo,
1039,Male,Purebred,Medium,Red,Four legs/tail,People,Sleeping,Riot,
1040,Male,Purebred,Large,Red,Four legs/tail,People,Sleeping,Rasmus,
